V0,V1,V2,V3,V4,V6,V7,V8,V10,V12,V13,V14,V15,V16,V18,V19,V20,V21,V23,V24,V25,V26,V27,V29,V30,V31,V32,V33,V34,V35,V36,V37,target
2.212698,6.039963,0.960818,0.997521,0.817530,4.979743,5.879943,4.701102,0.192959,1.198017,0.982297,0.267331,0.259274,4.076231,0.559102,0.265650,0.277703,0.876886,6.291223,0.530653,0.243301,1.837746,10372.348844,0.212300,2.974326,17.242081,2.842941,0.815806,0.990432,5.237833,0.192445,0.479402,-0.351000
3.426507,7.279840,0.968494,0.991950,0.946202,5.090146,5.953406,5.507931,0.259628,1.308319,0.862892,0.295782,0.213902,4.462005,0.556576,0.259687,0.304855,0.904638,6.291223,0.530186,0.248685,1.921624,10808.369600,0.208657,4.019409,21.734789,3.445534,0.748989,0.932598,5.237833,0.228886,0.543881,0.045000
2.977566,6.055977,0.958904,0.970330,1.110868,5.022711,6.008196,5.084727,0.577036,1.715147,0.534681,0.297975,0.204898,4.544659,0.003375,0.349763,0.303176,0.982473,6.247254,0.530653,0.245524,1.774915,8314.371899,0.202372,1.510205,25.355646,1.326463,0.611598,0.671425,5.237833,0.429298,0.626709,-0.140000
3.732933,7.987507,0.851152,0.957384,1.436665,4.682703,6.066665,4.640219,0.510247,2.332358,0.475325,0.340049,0.213326,4.059534,0.172560,0.371533,0.316199,0.985822,6.275204,0.531120,0.235617,1.627352,11122.460825,0.231123,1.615637,22.729480,1.551295,0.591527,0.667394,5.237833,0.492768,0.593838,0.127000
2.988089,6.670442,0.753723,0.941495,1.382547,4.387258,6.066665,4.588250,0.603089,2.069545,0.412633,0.334044,0.240141,4.059534,0.001748,0.290763,0.304251,0.994498,12.841064,0.530419,0.226195,1.709792,8756.004169,0.307095,0.001048,27.317093,0.000931,0.233030,0.281688,7.916062,0.601809,0.662781,-0.182000
3.423160,6.546298,0.852966,0.953266,1.331316,4.170545,5.860904,5.039890,0.216458,1.839157,1.112167,0.345878,0.314702,3.434227,0.668334,0.203135,0.317754,0.823623,15.708966,0.007425,0.225888,1.802910,10754.609349,0.349388,2.114040,23.157684,2.269482,0.233030,0.281688,11.940495,0.331542,0.423421,-0.166000
4.950178,6.949771,1.024986,1.049872,1.198187,4.506643,5.757102,6.397488,0.254269,1.602511,0.511803,0.353193,0.326760,4.124782,0.668581,0.255419,0.337447,0.982012,14.216761,0.067580,0.231747,1.595086,12954.176223,0.331219,2.216602,23.568639,1.848809,0.233030,0.281688,13.108738,0.148845,0.434738,1.074000
2.818803,5.474650,0.712660,0.975304,1.186539,4.361552,5.782124,6.112279,0.958717,1.731259,0.122380,0.358671,0.322097,4.420148,0.727253,0.422665,0.275609,1.080292,14.265264,0.153090,0.227387,1.132458,6732.639132,0.318071,1.811800,25.629857,1.454534,0.545969,0.815505,11.595821,0.669463,0.750504,-0.419000
0.641952,0.729316,0.269513,0.685988,0.594349,0.583026,1.178921,0.249273,0.004060,0.759743,0.583325,0.293420,0.348337,0.186725,0.573192,0.366867,0.298913,0.878564,11.588423,0.152326,0.130025,1.293958,3504.090301,0.353776,3.189002,1.110449,3.739277,0.405716,0.505209,9.178637,0.000000,0.730209,-2.870000
2.943192,5.536853,0.482710,0.826367,1.222834,0.741686,1.171096,2.471775,0.027280,1.468080,0.597618,0.287676,0.348337,0.319299,0.912217,0.250983,0.314833,0.891575,27.191533,0.152581,0.132410,1.425171,6454.208053,0.346131,3.489067,6.986112,1.021172,0.502660,0.689061,16.826011,0.009252,0.618955,-0.236000
3.528094,5.456984,0.534870,0.814127,1.204982,0.972591,1.212398,3.128454,0.239992,1.514456,0.586172,0.268351,0.337779,0.618372,0.908530,0.350963,0.315939,0.906331,20.148251,0.152326,0.140860,1.428913,6504.007352,0.330473,1.869767,11.540144,2.182231,0.633828,0.777281,19.634860,0.165555,0.625085,-0.490000
4.191968,6.782436,0.872422,0.833951,1.235079,1.271183,1.418757,4.296079,0.306201,1.535620,1.145198,0.263758,0.335428,1.348479,0.908246,0.284483,0.337814,0.798306,19.909481,0.118809,0.158013,1.834463,9718.908944,0.318979,1.365976,15.852920,1.191487,0.602107,0.777281,18.116825,0.249006,0.381128,0.348000
3.154120,5.331763,0.643867,0.887426,1.189539,1.618080,1.642284,3.843974,0.679038,1.816378,0.915598,0.298312,0.323890,2.001688,0.867041,0.266585,0.307192,0.846706,20.224741,0.396588,0.177662,1.631414,6951.099869,0.289752,1.212950,18.658342,1.028034,0.602107,0.777281,15.384823,0.588725,0.623209,-0.314000
3.794165,7.003897,0.972984,0.881013,1.110148,2.010494,1.955037,4.911681,0.520260,1.715147,1.033889,0.309589,0.310085,2.578858,0.666851,0.232502,0.293221,0.858366,11.656275,0.397309,0.189535,2.010222,7754.966548,0.298181,1.473208,21.837047,1.144262,0.450879,0.577838,10.953666,0.413191,0.492877,0.665000
0.831815,0.905097,0.484152,0.731165,0.593332,2.071365,2.158068,1.362765,0.653502,0.824406,1.124785,0.284293,0.318963,2.329749,0.784607,0.325597,0.195145,0.810775,11.507449,0.378285,0.193686,1.557784,2983.365763,0.316179,1.407015,7.214556,1.115667,0.507882,0.653902,9.178637,0.871057,0.787923,-2.994000
1.975347,3.198329,0.661677,0.705981,0.790630,2.208575,2.253383,3.105742,0.172910,1.248196,0.490643,0.265460,0.323890,2.099053,0.655039,0.393867,0.262055,0.959006,11.629093,0.474746,0.205544,1.248168,5741.780919,0.275258,1.562655,9.523656,1.849652,0.514088,0.632086,9.178637,0.139204,0.537622,-1.517000
1.619913,2.058632,0.639311,0.728158,0.720465,2.197394,2.349051,2.225303,0.002297,1.188144,1.425371,0.296120,0.323890,1.897819,0.872039,0.339209,0.275392,0.755061,11.629093,0.541150,0.215515,1.625831,6186.699652,0.249131,2.455824,7.427483,1.783819,0.540500,0.645896,9.178637,0.120120,0.406378,-1.747000
1.775817,2.756009,0.728968,0.766288,0.578434,2.394904,2.401899,3.613176,0.233288,0.794267,0.704153,0.317144,0.254488,2.407717,0.858740,0.337425,0.264893,0.913563,11.601966,0.648344,0.228942,1.589081,6339.409470,0.174653,3.392591,11.802022,2.207870,0.583162,0.629815,9.178637,0.073106,0.627459,-1.830000
2.527465,3.574972,0.774767,0.792660,0.777660,2.498730,2.401899,3.485451,0.089773,0.939660,0.467213,0.315634,0.201176,2.424778,0.091161,0.403401,0.322572,0.972561,11.622306,0.693763,0.241049,1.328169,8398.853355,0.185258,0.268961,12.852695,0.257166,0.426860,0.473697,9.178637,0.132322,0.437365,-0.623000
2.270683,3.684145,0.661948,0.784179,1.055882,2.448408,2.644302,2.685161,0.346350,1.475310,0.837751,0.318485,0.195148,2.521607,0.647213,0.352164,0.266453,0.879348,11.520911,0.579682,0.232838,1.538113,7112.527714,0.202191,1.699701,12.403573,1.826132,0.487236,0.410398,9.178637,0.381408,0.593334,-0.037000
3.973185,7.116873,0.838802,0.860811,1.100812,2.677673,2.775277,5.015367,0.593718,1.459333,1.123635,0.327694,0.195148,2.829396,0.759083,0.327168,0.277919,0.837851,11.373575,0.483009,0.221070,1.750381,9597.799540,0.264957,1.835466,18.917491,1.756799,0.526627,0.465056,9.178637,0.544861,0.292932,-0.071000
4.223416,7.522446,0.879155,0.927057,1.125328,3.070710,3.038268,6.319131,0.600440,1.387147,0.631035,0.336714,0.251453,3.570545,0.001748,0.323048,0.337752,0.944019,5.680656,0.463627,0.225682,1.585584,11012.244577,0.266376,0.759127,22.907039,0.720498,0.503748,0.486385,9.178637,0.529775,0.506176,-0.165000
0.891135,1.550517,0.555481,0.893318,0.596641,2.959407,3.217520,2.304010,0.467794,1.213382,0.940041,0.324683,0.280624,3.512536,0.022376,0.260989,0.254026,0.877109,7.080141,0.457228,0.228773,1.859734,3723.745047,0.291094,0.057579,14.925626,0.104178,0.257011,0.254568,10.607780,0.691322,0.793927,-2.747000
1.741583,2.872006,0.664121,0.885019,0.952770,2.895717,3.211731,2.400843,0.058362,1.474793,1.005391,0.313452,0.280624,2.492740,0.559332,0.390565,0.273723,0.861482,11.541129,0.007425,0.228639,1.558278,6898.065646,0.349971,1.712494,10.137058,1.959822,0.402610,0.415842,10.114541,0.072963,0.606542,-1.068000
2.579490,4.555513,0.751146,0.879412,1.054834,3.011472,3.211731,3.348537,0.100746,1.657330,1.272370,0.316137,0.334667,2.492740,0.644045,0.310964,0.274667,0.801364,11.473854,0.007160,0.226979,1.441117,6854.163243,0.349971,1.211761,14.500011,1.076289,0.419017,0.474763,9.178637,0.021292,0.575654,-0.219000
1.968767,3.556349,0.768399,0.887158,0.883838,3.264153,3.454156,3.637110,0.552809,1.414618,1.291622,0.344214,0.334895,2.830779,0.681991,0.325597,0.241748,0.837519,11.473854,0.181261,0.221526,1.793727,4653.969551,0.301827,1.247778,14.699419,1.017183,0.464273,0.566738,9.178637,0.359368,0.645656,-0.681000
0.640457,0.742682,0.495019,0.777006,0.566207,3.103114,3.681081,1.312668,0.750849,0.748329,0.553768,0.322842,0.317862,2.366679,0.735477,0.434094,0.183042,0.957974,11.622306,0.225523,0.213663,1.034851,2866.092387,0.300007,1.707971,7.704782,1.466763,0.497443,0.566738,9.178637,0.762625,0.803637,-2.885000
2.656997,4.994858,0.777669,0.771641,1.049951,2.884953,3.582978,3.861933,0.004603,1.393109,1.056817,0.306563,0.326219,1.834221,0.884592,0.292864,0.206481,0.845265,11.426963,0.007160,0.208600,1.183620,10090.975145,0.323697,1.698950,9.733689,1.635150,0.569316,0.727315,9.178637,0.020632,0.407305,-0.718000
3.754455,7.423084,0.752291,0.867969,1.198564,3.024203,3.555646,4.673730,0.121080,1.834345,1.058677,0.333877,0.337779,2.493990,0.547656,0.414676,0.305524,0.846041,11.574893,0.007160,0.216344,1.236553,9058.861993,0.318421,1.049624,16.173128,1.146717,0.602107,0.760581,9.178637,0.103455,0.561960,-0.286000
5.006277,8.493423,1.211698,0.950798,1.232011,3.274328,3.709202,5.794892,0.401024,1.794388,1.251647,0.329534,0.349226,2.688503,0.784872,0.389124,0.339035,0.815161,11.520911,0.007160,0.218668,1.335345,11108.626917,0.336070,2.456801,24.097615,1.876785,0.561086,0.699231,9.178637,0.302342,0.270971,0.651000
5.536591,9.008051,1.193589,1.071257,1.244698,3.674598,4.000258,6.225613,0.472203,1.548414,1.151784,0.346710,0.349226,3.995131,0.107537,0.394486,0.367347,0.837629,11.554624,0.007160,0.225305,1.377982,12421.158408,0.313220,1.447552,25.355646,1.407697,0.402610,0.466383,9.178637,0.455900,0.359858,1.379000
4.158757,6.608126,0.971379,1.132269,1.355969,3.851063,4.000258,5.024273,0.680300,1.720890,1.276454,0.327694,0.335200,4.434065,0.669076,0.298804,0.326633,0.815930,11.473854,0.006895,0.221561,1.569165,11674.881833,0.314632,1.570453,23.205700,1.653061,0.476720,0.613971,9.178637,0.785991,0.499468,0.698000
4.782682,9.529847,1.022027,1.089918,1.362482,4.086719,4.351786,5.995491,0.616398,1.965495,1.137088,0.321334,0.339291,4.510237,0.666604,0.254494,0.316394,0.847814,11.507449,0.007160,0.215189,1.609153,12986.194949,0.318909,1.672088,23.205700,1.413320,0.476720,0.613971,9.178637,0.563597,0.467700,1.159000
3.016797,5.022241,0.805474,1.027518,1.328906,3.986332,4.678306,4.559355,0.649283,1.806252,1.109881,0.342049,0.344992,4.701189,0.667345,0.317577,0.259573,0.852364,11.494001,0.007160,0.213663,1.728694,7637.742691,0.352876,1.663940,24.891610,1.337292,0.476720,0.613971,9.178637,0.693346,0.653359,-0.424000
4.983778,8.990187,1.051461,1.064396,1.436244,4.000265,4.678306,7.047690,0.320996,1.850016,1.218691,0.290718,0.379896,4.106053,0.670560,0.275783,0.301963,0.837187,11.447039,0.007160,0.216236,1.774380,13896.639312,0.373999,1.499177,22.907039,1.193376,0.476720,0.613971,9.178637,0.300461,0.406113,0.661000
4.416016,7.863061,0.922862,1.069540,1.519851,4.024243,4.843604,6.693541,0.487745,1.922315,1.066879,0.306395,0.379896,4.766293,0.670560,0.286193,0.289680,0.860035,11.494001,0.006895,0.221141,1.712933,10568.434724,0.382578,1.434173,33.248070,1.106639,0.476720,0.613971,9.178637,0.414438,0.576033,0.671000
5.031119,9.661819,0.978127,1.047600,1.560332,4.014238,4.908876,7.077148,0.572538,2.163892,0.711252,0.288860,0.401153,4.757851,0.668828,0.397383,0.288492,0.931599,11.574893,0.007690,0.218846,1.514226,12544.673705,0.383355,1.924119,33.780529,1.160899,0.476720,0.613971,9.178637,0.406353,0.566022,1.113000
5.925352,11.456580,1.039177,1.061257,1.712069,3.882096,4.999814,7.277140,0.509340,2.078715,1.002853,0.281585,0.409122,4.530459,0.665123,0.318357,0.283632,0.851143,11.426963,0.005835,0.211388,1.606635,16156.139259,0.394646,1.760498,32.045151,1.302309,0.425140,0.574503,9.178637,0.500979,0.489254,1.079000
5.226386,10.774022,1.004034,1.037966,1.594281,3.820229,5.047204,7.041811,0.470659,2.072162,0.819862,0.308076,0.420095,4.832134,0.466044,0.327954,0.292252,0.901255,14.240995,0.005835,0.210796,1.529800,14224.959182,0.400515,1.820452,37.983847,1.470373,0.445702,0.574503,11.125727,0.556165,0.527383,0.811000
5.233386,9.906146,1.081288,1.079281,1.505927,3.860739,5.047204,6.775690,0.521174,2.191009,1.677226,0.299492,0.429067,4.903041,0.666604,0.231595,0.295219,0.713175,14.200626,0.006100,0.212968,1.827360,12057.482044,0.399142,2.808057,36.665876,1.850496,0.233030,0.382106,11.125727,0.506333,0.422893,0.891000
4.769652,7.919060,1.132112,1.046749,1.135517,4.201557,5.260753,5.752453,0.514335,2.092524,0.883253,0.324014,0.411662,4.903041,0.106650,0.436220,0.291836,0.896637,19.963531,0.006100,0.223720,1.585584,11602.634700,0.346589,1.638932,29.994866,1.702002,0.233030,0.339625,11.595821,0.478465,0.383128,0.828000
3.519540,6.478166,1.057461,1.041646,0.981984,4.264138,5.362947,4.982083,0.421703,1.559669,1.052731,0.313620,0.411662,5.020913,0.667345,0.315628,0.266749,0.873084,20.126443,0.007425,0.227963,1.812122,10463.423125,0.318001,2.364265,25.407675,2.571254,0.476720,0.281688,13.108738,0.467784,0.473426,0.393000
3.291367,6.649616,1.027290,0.953266,1.016830,4.149973,5.508788,4.905123,0.499402,1.443984,1.677226,0.273786,0.315098,5.020913,0.558183,0.289619,0.257834,0.727213,20.039414,0.531120,0.229915,1.945379,8900.608126,0.246672,3.219900,26.360515,2.343201,0.414938,0.247761,15.384823,0.523651,0.445758,-0.250000
2.084044,5.760751,1.213481,0.960409,0.586491,4.378676,5.682575,4.661140,0.352977,0.914490,1.010841,0.277687,0.222760,4.595671,0.462191,0.287143,0.244187,0.883045,11.473854,0.532987,0.238992,1.838842,11908.944718,0.161851,2.818851,21.285414,4.160666,0.409789,0.287281,12.464032,0.363742,0.382194,-0.688000
3.191966,8.007733,1.025644,0.976687,0.993745,4.308389,5.682575,5.712743,0.237088,1.288855,1.062402,0.287507,0.172326,4.935553,0.458348,0.324616,0.266897,0.877893,11.487282,0.679952,0.247991,1.683755,12162.499670,0.147091,1.672088,29.724489,2.908420,0.353644,0.497661,11.940495,0.238892,0.514159,0.251000
3.770661,6.400547,1.239652,0.980564,0.985336,4.441203,5.924569,5.898302,0.428527,1.198467,1.099620,0.294095,0.172326,4.970427,0.497738,0.288285,0.272776,0.866609,11.460440,0.693989,0.248685,1.666193,11289.744692,0.184602,2.530910,27.330978,2.581881,0.365876,0.475029,9.178637,0.399348,0.367498,0.480000
3.647804,7.324823,1.019729,1.004781,1.174960,4.410928,6.011432,5.587664,0.635460,1.701991,0.984092,0.322507,0.180956,5.054065,0.522580,0.251537,0.280214,0.882709,11.527647,0.693989,0.244817,1.454331,11039.701316,0.191216,3.171277,29.530562,2.448182,0.365876,0.475029,9.178637,0.598706,0.538517,0.060000
4.357122,7.704887,1.493205,1.042779,1.110868,4.430371,6.135479,6.441060,0.425537,1.490885,1.352374,0.326189,0.223986,5.009902,0.667098,0.330315,0.307125,0.809350,11.406917,0.693537,0.242678,1.610665,11374.276927,0.253767,1.833089,30.161167,1.587522,0.450879,0.585638,9.178637,0.431405,0.213043,0.257000
4.626041,7.253707,1.813032,1.096839,1.059029,4.799285,6.362788,6.545522,0.385007,1.295479,0.906942,0.379345,0.251632,5.900434,0.670313,0.418455,0.309448,0.914016,11.507449,0.693537,0.248564,1.435477,10875.927640,0.245849,1.968738,23.362362,1.499464,0.445702,0.574503,9.178637,0.383028,0.258002,0.499000
4.961358,7.472627,1.512653,1.112469,1.176078,4.925274,6.362788,7.307385,0.474634,1.386154,1.615101,0.433559,0.251632,6.224755,0.666357,0.359596,0.346093,0.764654,11.507449,0.611488,0.250959,1.531753,11303.791982,0.251577,1.330192,26.944545,1.061607,0.445702,0.574503,9.178637,0.445192,0.231630,0.716000
3.244579,5.343310,1.395971,1.116826,0.812410,5.349601,6.745366,5.186804,0.619316,1.231624,0.813281,0.403680,0.274319,6.536223,1.181479,0.394693,0.323273,0.906331,11.514178,0.611488,0.248835,1.401455,9070.267156,0.260754,1.767433,19.445356,1.423196,0.562731,0.732907,9.178637,0.514627,0.368167,0.735000
2.767359,4.629421,1.493205,1.123809,0.800137,5.344561,6.881915,4.461408,0.531491,1.411603,1.465036,0.400237,0.262002,5.800442,0.608673,0.363833,0.299865,0.770381,11.426963,0.599297,0.246959,1.647212,7834.059616,0.205525,2.393864,18.847409,1.170830,0.507882,0.653902,9.178637,0.556629,0.114107,0.137000
3.110406,5.454045,1.467604,1.123809,0.746611,5.415477,6.976669,5.443391,0.370622,1.042674,0.914557,0.448333,0.223232,5.800442,0.456432,0.389330,0.286246,0.888767,11.514178,0.628690,0.250334,1.451020,10243.543420,0.171098,1.803177,17.242081,1.315692,0.384215,0.497661,9.178637,0.351656,0.371111,0.101000
4.264971,6.982205,1.506686,1.096261,1.105833,5.204990,6.991343,6.321820,0.333604,1.245885,0.766292,0.499852,0.186737,5.736200,0.459628,0.413838,0.304788,0.908024,11.547875,0.628461,0.250542,1.257247,11747.554619,0.174653,2.074854,22.227210,2.047164,0.384215,0.497661,9.178637,0.297834,0.380727,0.605000
4.510718,8.011783,1.211342,1.100883,1.424480,4.827055,6.991343,5.964659,0.481730,1.636138,1.451459,0.499372,0.204214,5.539810,0.669323,0.369706,0.294876,0.766922,11.561377,0.577601,0.244539,1.491050,13245.054922,0.246014,2.072260,24.713193,2.935144,0.476720,0.605945,9.178637,0.516427,0.451387,0.795000
4.981532,7.795508,1.539856,1.057552,1.197057,4.904092,6.863817,6.957013,0.585831,1.743412,1.436645,0.519480,0.259803,5.447247,0.665863,0.412791,0.294876,0.790348,12.811518,0.492199,0.237071,1.541544,12653.702349,0.299497,1.211761,26.266509,1.256819,0.476720,0.605945,9.178637,0.505216,0.348434,1.178000
4.709214,8.257964,1.309798,1.030056,1.253200,5.111977,7.017085,8.556747,0.710854,1.747476,1.340192,0.582048,0.310165,6.710711,0.001373,0.300342,0.271534,0.828358,5.662306,0.474982,0.230784,1.884113,13982.336916,0.324317,0.127199,30.282626,0.129467,0.233030,0.000000,10.114541,0.553851,0.530329,1.405000
2.118556,3.944313,1.031245,0.847608,0.913430,4.946531,7.017085,3.824298,0.516611,1.661815,0.914557,0.591604,0.359544,5.563751,0.628303,0.357181,0.231517,0.893262,19.780278,0.463627,0.230717,1.202517,9289.564820,0.327269,1.353121,18.217225,1.136306,0.348653,0.481970,13.108738,0.773739,0.550129,-0.848000
3.346888,5.019497,1.015794,0.900300,1.454002,4.597335,7.087354,5.098242,0.146688,1.881638,1.513748,0.616721,0.359544,4.682425,0.670808,0.474588,0.250568,0.773953,20.170080,0.463627,0.231083,1.247306,12716.406483,0.407253,1.113518,20.572698,1.001887,0.445702,0.582432,13.108738,0.199682,0.428426,-0.238000
4.296848,7.646263,1.108437,0.970330,1.507229,4.675917,7.113391,7.735459,0.362883,2.252207,1.567398,0.645711,0.423591,4.774747,0.681991,0.324028,0.290516,0.807707,20.170080,0.407630,0.231482,1.854222,10875.927640,0.407253,1.070827,31.885590,0.927026,0.468925,0.608618,15.384823,0.176998,0.564499,0.775000
1.275343,2.083966,0.855993,0.874083,0.885415,4.417402,7.113391,3.198938,0.667976,1.214290,0.946375,0.662367,0.430130,4.414195,1.371215,0.473714,0.223258,0.902607,20.181002,0.301360,0.229244,1.190738,4314.321553,0.415142,1.110712,26.414366,1.129603,0.652902,1.383556,15.384823,0.726599,0.749049,-1.939000
2.333548,3.877344,0.777089,0.864255,1.145394,3.915289,6.984003,3.500383,0.038773,1.779635,1.575143,0.658209,0.461615,3.028363,0.665369,0.445398,0.239691,0.770057,20.224741,0.189093,0.220050,1.051155,9792.267370,0.435016,1.367266,10.754455,1.043578,0.476720,0.977035,15.384823,0.170113,0.501920,-0.632000
4.037476,6.935397,0.827428,0.873817,1.342194,3.820229,6.400211,6.292295,0.265387,2.377513,1.113693,0.642002,0.488913,3.450424,0.668334,0.450546,0.282069,0.858254,20.246641,0.188840,0.212529,1.003063,9670.292633,0.446273,2.139574,22.227210,1.180191,0.476720,0.977035,15.384823,0.134349,0.628208,-0.148000
5.838275,8.429808,1.322791,0.921359,1.512444,3.856866,6.400211,7.540649,0.482397,2.742390,1.688571,0.638598,0.478261,3.430995,0.719069,0.428156,0.327515,0.763251,20.159163,0.189093,0.206227,1.121494,11718.434276,0.438703,1.503995,26.522361,1.289677,0.489189,0.629815,15.384823,0.338141,0.244009,1.159000
6.115801,8.245506,1.351976,1.042496,1.384604,4.191199,6.305312,7.596785,0.736724,2.031858,1.099620,0.609715,0.477249,4.862112,0.713212,0.457222,0.358011,0.876886,19.952711,0.257662,0.213517,1.157047,14867.273605,0.389981,2.261374,26.387429,1.771502,0.489189,0.629815,15.384823,0.695881,0.394572,1.352000
